               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.092145,            0.071717,            0.015582,             0.26567,             0.22311,             0.18366,            0.087934,            0.099145,             0.17503,            0.021469,           0.0072973,           0.0072973,           0.0072973
                  37,            0.092018,            0.071498,             0.01544,             0.27655,             0.22164,             0.18525,            0.088356,            0.099136,             0.17535,            0.021726,           0.0071576,           0.0071576,           0.0071576
                  38,            0.091878,            0.071174,            0.015367,              0.2908,             0.22247,             0.18564,            0.089675,            0.098899,             0.17396,            0.021669,           0.0070159,           0.0070159,           0.0070159
                  39,            0.091736,            0.070856,            0.015268,             0.26951,             0.22641,             0.18866,             0.08984,            0.099044,              0.1756,            0.021666,           0.0068722,           0.0068722,           0.0068722
                  40,            0.091648,            0.070759,            0.015199,             0.26504,             0.21613,             0.18182,            0.087075,            0.099322,             0.17677,            0.021683,           0.0067268,           0.0067268,           0.0067268
                  41,            0.091414,            0.070208,            0.015097,             0.27428,             0.22444,             0.18502,            0.089283,            0.099193,             0.17633,            0.021659,           0.0065796,           0.0065796,           0.0065796
                  42,            0.091506,            0.070184,            0.015038,             0.27054,             0.22336,             0.18179,            0.087581,             0.09925,             0.17747,            0.021708,            0.006431,            0.006431,            0.006431
                  43,             0.09133,            0.069821,            0.014975,             0.26469,             0.22523,             0.18253,            0.088132,            0.099342,             0.17746,             0.02178,            0.006281,            0.006281,            0.006281
                  44,            0.091205,            0.069642,            0.014901,             0.27187,              0.2218,             0.18298,            0.087768,            0.099247,             0.17693,            0.021854,           0.0061298,           0.0061298,           0.0061298
                  45,             0.09103,            0.069224,            0.014794,             0.26355,             0.22654,              0.1859,            0.088834,            0.099338,             0.17758,             0.02179,           0.0059775,           0.0059775,           0.0059775
                  46,            0.090964,            0.069101,            0.014721,             0.26636,             0.22355,             0.18498,            0.087803,            0.099382,             0.17793,            0.021944,           0.0058244,           0.0058244,           0.0058244
                  47,            0.090696,            0.068935,            0.014689,             0.27346,              0.2274,              0.1871,            0.089036,            0.099224,             0.17859,            0.021914,           0.0056704,           0.0056704,           0.0056704
                  48,             0.09065,            0.068716,            0.014593,             0.27452,             0.22535,             0.18593,            0.088709,            0.099448,             0.17921,            0.022087,           0.0055158,           0.0055158,           0.0055158
                  49,            0.090485,            0.068433,            0.014477,             0.26936,             0.22744,             0.18662,            0.089239,             0.09945,             0.17924,             0.02207,           0.0053608,           0.0053608,           0.0053608
                  50,             0.09041,            0.068122,            0.014442,             0.27557,             0.22626,             0.18722,            0.088801,            0.099528,             0.17985,            0.022041,           0.0052055,           0.0052055,           0.0052055
                  51,            0.090181,            0.067759,            0.014281,             0.26429,             0.22728,             0.18475,            0.089479,            0.099585,             0.18024,             0.02199,             0.00505,             0.00505,             0.00505
                  52,            0.090281,            0.067706,            0.014266,             0.26642,             0.22862,             0.18402,            0.088551,            0.099599,             0.18056,            0.022421,           0.0048945,           0.0048945,           0.0048945
                  53,            0.090082,            0.067381,              0.0142,             0.26626,             0.22582,             0.18464,            0.088576,            0.099522,             0.18026,            0.022351,           0.0047392,           0.0047392,           0.0047392
                  54,            0.089923,            0.067122,            0.014107,             0.26058,             0.22732,             0.18289,            0.087587,            0.099469,             0.18076,            0.022417,           0.0045842,           0.0045842,           0.0045842
                  55,            0.089714,             0.06679,            0.013981,             0.26563,             0.22352,             0.18313,            0.087814,             0.09962,             0.18124,             0.02228,           0.0044296,           0.0044296,           0.0044296
                  56,            0.089714,            0.066651,            0.013943,             0.27386,             0.22454,             0.18384,            0.088067,            0.099715,             0.18172,            0.022373,           0.0042756,           0.0042756,           0.0042756
                  57,            0.089484,            0.066326,            0.013881,             0.27647,             0.22449,             0.18527,            0.088578,             0.09974,             0.18186,            0.022343,           0.0041225,           0.0041225,           0.0041225
                  58,            0.089423,            0.066035,             0.01378,             0.26669,             0.22538,             0.18369,            0.087957,            0.099848,             0.18282,            0.022499,           0.0039702,           0.0039702,           0.0039702
                  59,            0.089144,            0.065846,            0.013721,             0.26822,             0.22163,             0.18468,            0.088435,            0.099883,             0.18289,             0.02259,            0.003819,            0.003819,            0.003819
