               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,               0.145,            0.062431,            0.057325,            0.005207,             0.03231,            0.003662,          0.00085266,             0.13794,            0.082509,            0.053767,            0.080224,          0.00019975,          0.00019975
                   1,             0.13302,            0.071672,            0.049427,             0.42173,            0.023594,             0.01655,           0.0046313,             0.12745,             0.09423,            0.051373,            0.060325,          0.00029981,          0.00029981
